dep,codgeo,libgeo,population,revenu_median,categorie_revenu,pression_socioeco
24,24546,Temple-Laguyon,35.0,,,
21,21346,Leuglay,295.0,20290.0,Très faible,0.037065779683051754
25,25582,Valleroy,145.0,22180.0,Faible,0.01723636276235397
45,45197,Marigny-les-Usages,1818.0,27110.0,Élevé,0.18397883257358622
16,16132,Étagnac,991.0,21150.0,Très faible,0.12146072161292756
88,88343,Parey-sous-Montfort,167.0,23480.0,Moyen,0.019073278241469944
11,11174,Les Ilhes,59.0,,,
67,67436,Saulxures,497.0,23130.0,Moyen,0.05738656307016855
59,59281,Hantay,1259.0,24950.0,Élevé,0.13715749095587806
17,17242,Montils,875.0,22200.0,Faible,0.10394980017498424
10,10109,Courtenot,219.0,24180.0,Moyen,0.024462715557758412
33,33123,Cézac,2694.0,22510.0,Faible,0.3170527875048646
70,70349,Moimay,236.0,20080.0,Très faible,0.029830285686149045
05,05099,Oze,102.0,,,
71,71201,Fley,191.0,26540.0,Élevé,0.0197191847849833
71,71334,Oudry,381.0,23150.0,Moyen,0.043965200095459095
44,44190,Saint-Sébastien-sur-Loire,28283.0,25500.0,Élevé,3.025431985472421
02,02351,Goussancourt,113.0,24670.0,Moyen,0.012423824880229145
39,39259,Grange-de-Vaivre,41.0,,,
51,51197,La Croix-en-Champagne,84.0,,,
40,40222,Pey,788.0,22520.0,Faible,0.09271028068259232
36,36096,Lingé,203.0,20290.0,Très faible,0.02550628229037121
74,74010,Annecy,131715.0,26250.0,Élevé,13.735423649800765
21,21595,Savolles,152.0,27380.0,Élevé,0.015235049047665112
50,50162,Digosville,1638.0,25950.0,Élevé,0.17257448467143321
51,51274,Gizaucourt,117.0,20960.0,Très faible,0.01441965387401904
58,58067,Chaulgnes,1506.0,24280.0,Moyen,0.1676831890650272
54,54030,Autrepierre,80.0,,,
24,24409,Saint-Front-de-Pradoux,1168.0,21540.0,Faible,0.14152157224685225
32,32112,Crastes,258.0,22150.0,Faible,0.03069658480539335
14,14159,Chouain,235.0,24860.0,Élevé,0.025677097290917397
11,11229,Mazuby,26.0,,,
81,81249,Sainte-Gemme,872.0,21050.0,Très faible,0.10718822315910624
76,76297,Gancourt-Saint-Étienne,225.0,21210.0,Très faible,0.027528459453185543
31,31531,Sarrecave,75.0,,,
59,59157,Cousolre,2169.0,20440.0,Très faible,0.27136140593589014
25,25307,Les Hôpitaux-Neufs,927.0,39630.0,Élevé,0.05220583193083285
02,02201,Coeuvres-et-Valsery,458.0,24510.0,Moyen,0.050617664676016964
72,72264,Sablé-sur-Sarthe,12096.0,19380.0,Très faible,1.5592816316469102
74,74156,Lully,703.0,35310.0,Élevé,0.05047767882562183
89,89427,Vallan,676.0,23630.0,Moyen,0.07684330575252886
80,80401,Guillemont,127.0,23940.0,Moyen,0.014295405229340535
05,05045,Crots,1136.0,21370.0,Faible,0.1383365625577594
85,85015,Beaufou,1600.0,23110.0,Moyen,0.18486018778941593
29,29038,Commana,995.0,20170.0,Très faible,0.12544650055326925
33,33016,Asques,433.0,24740.0,Élevé,0.047497682985033415
72,72204,Montaillé,510.0,21050.0,Très faible,0.06269035987516534
02,02108,Bourguignon-sous-Montbavin,152.0,25450.0,Élevé,0.0162866815463058
88,88251,Jeanménil,1112.0,23310.0,Moyen,0.12768057435159846
28,28366,Santeuil,321.0,24170.0,Moyen,0.03586781626474065
61,61150,Échauffour,734.0,21510.0,Faible,0.08901458253646255
91,91086,Bondoufle,10862.0,26390.0,Élevé,1.127253177654786
60,60533,Ressons-sur-Matz,1733.0,20510.0,Très faible,0.21637901470761678
971,971132,Trois-Rivières,7625.0,,,
14,14664,Sallen,318.0,19270.0,Très faible,0.04111841486180239
51,51566,Thibie,292.0,24900.0,Élevé,0.03186328889936526
60,60134,Cauffry,2654.0,24570.0,Moyen,0.29274636856880215
26,26059,Bouvante,209.0,23070.0,Moyen,0.024177330831767187
27,27445,Noyers,244.0,24220.0,Moyen,0.027220275495222154
62,62086,Bavincourt,408.0,22280.0,Faible,0.048353299445271884
06,06144,La Tour,539.0,21370.0,Faible,0.06563680212907774
59,59105,Bouvignies,1548.0,26910.0,Élevé,0.15776509298294658
30,30106,Durfort-et-Saint-Martin-de-Sossenac,753.0,20190.0,Très faible,0.09488190752794118
82,82082,Lacapelle-Livron,194.0,19330.0,Très faible,0.025043092233276297
39,39268,Ivrey,60.0,,,
65,65094,Bizous,128.0,21380.0,Faible,0.015582629791693612
80,80526,Le Meillard,151.0,21540.0,Faible,0.018296025179173538
34,34342,Viols-en-Laval,215.0,26290.0,Élevé,0.02238967029719486
33,33541,Vensac,1095.0,22280.0,Faible,0.12977172277591353
30,30097,Courry,282.0,21650.0,Faible,0.03405753573744122
31,31519,Saint-Vincent,208.0,26680.0,Élevé,0.021369906536326585
54,54403,Norroy-lès-Pont-à-Mousson,1173.0,26840.0,Élevé,0.11984115164237644
57,57606,Saint-Avold,15045.0,20940.0,Très faible,1.8552982560897577
33,33311,Paillet,1207.0,22510.0,Faible,0.14205000538915052
51,51558,Soulières,141.0,27670.0,Élevé,0.013985930748812683
72,72086,Commerveil,138.0,21720.0,Faible,0.016631824636601428
30,30276,Saint-Laurent-d'Aigouze,3613.0,22770.0,Faible,0.42184103302041015
18,18117,Jars,502.0,22190.0,Faible,0.05965548097773826
43,43212,Saint-Pal-de-Chalencon,1002.0,22030.0,Faible,0.11964800343189526
34,34261,Saint-Guilhem-le-Désert,244.0,19390.0,Très faible,0.03144501619708343
59,59300,Hem-Lenglet,549.0,22510.0,Faible,0.0646109800817263
68,68255,Pfaffenheim,1348.0,26540.0,Élevé,0.13916995335160992
08,08161,Exermont,35.0,,,
65,65320,Montgaillard,825.0,22920.0,Moyen,0.09588044936219385
50,50469,Sainte-Geneviève,309.0,22060.0,Faible,0.03686420722805255
91,91433,Morigny-Champigny,4405.0,28170.0,Élevé,0.42904085840754513
24,24393,Sainte-Croix,87.0,,,
61,61074,Carrouges,629.0,19350.0,Très faible,0.08115132100764695
27,27569,Saint-Martin-du-Tilleul,245.0,25390.0,Élevé,0.026304255409397043
84,84026,Cadenet,4292.0,22760.0,Faible,0.5012725176238171
29,29018,Brennilis,440.0,19170.0,Très faible,0.0570511347469554
61,61446,Saint-Pierre-des-Loges,158.0,21750.0,Faible,0.019025242123792734
43,43024,Beaux,845.0,21250.0,Très faible,0.10326349310563342
31,31268,Lalouret-Laffiteau,137.0,22630.0,Faible,0.01606438903457718
55,55057,Boinville-en-Woëvre,78.0,,,
62,62652,Pernes,1593.0,20160.0,Très faible,0.20089758339368635
77,77108,Chelles,54309.0,23830.0,Moyen,6.1345584817528565
64,64064,Asasp-Arros,469.0,21300.0,Faible,0.05723023060062356
49,49244,La Pommeraye,18331.0,21900.0,Faible,2.197432421330644
46,46128,Gramat,3482.0,22330.0,Faible,0.4120381160772078
71,71090,La Chapelle-de-Guinchay,4082.0,23600.0,Moyen,0.46445433903389705
78,78349,Longvilliers,501.0,34010.0,Élevé,0.038308194434138784
68,68347,Vieux-Ferrette,660.0,32790.0,Élevé,0.053352353685810525
80,80078,Bellancourt,519.0,26810.0,Élevé,0.05308016096825603
03,03300,Vaumas,535.0,19590.0,Très faible,0.06856349221818407
44,44139,Quilly,1488.0,22360.0,Faible,0.17592059459398982
70,70119,Chambornay-lès-Pin,367.0,23890.0,Moyen,0.0413761250483557
21,21446,Moutiers-Saint-Jean,256.0,23720.0,Moyen,0.029017830036122027
65,65354,Pailhac,79.0,,,
33,33369,Saint-André-et-Appelles,670.0,22030.0,Faible,0.08000415399138706
15,15092,Lanobre,1368.0,22960.0,Moyen,0.1587910584216941
12,12197,Réquista,1961.0,19790.0,Très faible,0.2499080814549107
83,83136,Le Thoronet,2613.0,23740.0,Moyen,0.29599855712694506
67,67085,Dangolsheim,697.0,28030.0,Élevé,0.06823663153088498
60,60254,Francières,547.0,27000.0,Élevé,0.05557126384400734
59,59609,Vendeville,1546.0,29430.0,Élevé,0.14359522692084903
2B,2B337,Valle-di-Rostino,155.0,21300.0,Faible,0.018914042096154906
04,04145,Peipin,1480.0,21980.0,Faible,0.1769908679741172
21,21327,Jours-en-Vaux,248.0,21050.0,Très faible,0.030484724017727463
57,57708,Verny,2005.0,26380.0,Élevé,0.20814981833607815
14,14468,Noron-la-Poterie,341.0,22610.0,Faible,0.04000953334828819
36,36145,Obterre,209.0,21590.0,Faible,0.02528617649743237
80,80591,Neuville-au-Bois,148.0,21390.0,Faible,0.01801211021499184
40,40059,Cagnotte,770.0,21870.0,Faible,0.09238671799740242
26,26139,Génissieux,2415.0,27810.0,Élevé,0.238334244922625
27,27404,Mesnil-Rousset,86.0,,,
08,08064,Biermes,312.0,24800.0,Élevé,0.03415755123618704
77,77095,Charny,1575.0,28060.0,Élevé,0.1540238680685705
19,19039,Champagnac-la-Noaille,223.0,22050.0,Faible,0.026612260128115364
33,33330,Pompignac,3393.0,28280.0,Élevé,0.3291355201017366
2B,2B072,Casalta,54.0,,,
15,15181,Saint-Constant,568.0,21560.0,Faible,0.06878141129233312
59,59536,Sainte-Marie-Cappel,857.0,26510.0,Élevé,0.08857039183934444
17,17032,Ballon,821.0,22990.0,Moyen,0.09520955686791854
31,31105,Caragoudes,235.0,27750.0,Élevé,0.023242490625210336
28,28016,Les Autels-Villevillon,113.0,20090.0,Très faible,0.014279094458039692
83,83004,Les Arcs,7580.0,22470.0,Faible,0.8931656481654673
72,72290,Saint-Jean-d'Assé,1830.0,22040.0,Faible,0.21845320709934873
65,65428,Sireix,62.0,,,
91,91215,Épinay-sous-Sénart,11869.0,18880.0,Très faible,1.5512932252771905
24,24296,Mouleydier,1150.0,22080.0,Faible,0.13711443768921364
33,33543,Verdelais,1035.0,21370.0,Faible,0.12603727310500087
60,60008,Airion,363.0,25990.0,Élevé,0.038192477577525336
46,46187,Mauroux,525.0,21290.0,Faible,0.06408251109157899
76,76638,Saint-Pierre-en-Val,1090.0,24680.0,Moyen,0.1198013605299722
88,88461,Suriauville,205.0,22530.0,Faible,0.024111442485281586
68,68177,Lautenbach,1477.0,25140.0,Élevé,0.15990076443573556
2A,2A336,Valle-di-Mezzana,538.0,24300.0,Moyen,0.05986418715469103
21,21482,Perrigny-sur-l'Ognon,636.0,21690.0,Faible,0.07671941558634048
62,62147,Boiry-Sainte-Rictrude,394.0,23850.0,Moyen,0.044476641357325285
56,56152,Le Palais,2552.0,23800.0,Moyen,0.2885396234871453
32,32433,Simorre,701.0,20620.0,Très faible,0.08724907597258014
31,31210,Gardouch,1336.0,25010.0,Élevé,0.14525863881074286
25,25264,Gémonval,83.0,,,
39,39179,Crenans,233.0,26140.0,Élevé,0.024389442554376167
39,39073,Brainans,181.0,22470.0,Faible,0.02132757022664242
07,07003,Aizac,170.0,19890.0,Très faible,0.021603706207588332
16,16111,Courgeac,172.0,20550.0,Très faible,0.0214509226750956
70,70134,Chariez,212.0,23190.0,Moyen,0.02443317693017183
14,14473,Notre-Dame-de-Livaye,110.0,24600.0,Moyen,0.012121591665201888
88,88470,Le Tholy,1515.0,22760.0,Faible,0.17694032250700906
73,73310,Verel-Pragondran,532.0,29630.0,Élevé,0.04903168413999088
89,89020,Asnières-sous-Bois,113.0,24180.0,Moyen,0.012622314420213243
85,85092,Fontenay-le-Comte,13471.0,21440.0,Faible,1.6370526080361931
22,22370,Tréméven,352.0,22440.0,Faible,0.041514676984790326
76,76470,Normanville,654.0,23440.0,Moyen,0.07478793348152864
46,46044,Caillac,599.0,23710.0,Moyen,0.0679186611101411
28,28110,Le Coudray,4089.0,26390.0,Élevé,0.4243544691060965
21,21512,Puligny-Montrachet,366.0,29130.0,Élevé,0.034388339688131715
03,03248,Saint-Nicolas-des-Biefs,162.0,18720.0,Très faible,0.021266521339773546
02,02703,Seboncourt,1084.0,21160.0,Très faible,0.13282029555166353
61,61165,La Ferrière-Bochard,719.0,22600.0,Faible,0.08438605166332062
40,40226,Pimbo,201.0,20080.0,Très faible,0.025406302639474403
07,07245,Saint-Jean-de-Muzols,2511.0,23710.0,Moyen,0.28471412027974
23,23194,Sainte-Feyre-la-Montagne,120.0,19150.0,Très faible,0.015568003869296373
60,60198,Dives,384.0,24130.0,Moyen,0.042962356519324875
76,76333,Guerville,473.0,22440.0,Faible,0.055785347198312
85,85206,Saint-Cyr-en-Talmondais,398.0,20560.0,Très faible,0.0496221699089304
13,13024,Charleval,2628.0,23340.0,Moyen,0.3014660710583835
08,08393,Saint-Pierre-à-Arnes,66.0,,,
60,60511,Porquéricourt,410.0,22560.0,Faible,0.048178792116277375
27,27353,Irreville,469.0,27820.0,Élevé,0.04626838854668509
68,68182,Leymen,1254.0,43890.0,Élevé,0.05147141704810678
52,52083,Champsevraine,729.0,21240.0,Très faible,0.08911380938253008
89,89128,Coutarnoux,138.0,23500.0,Moyen,0.015751258073450014
07,07210,Saint-Andéol-de-Vals,523.0,20690.0,Très faible,0.0649632927418245
62,62344,Fontaine-lès-Hermans,109.0,19720.0,Très faible,0.013918214162027428
70,70069,Betoncourt-Saint-Pancras,43.0,,,
23,23211,Saint-Marc-à-Frongier,427.0,22230.0,Faible,0.05068158139080686
76,76146,Buchy,2805.0,23440.0,Moyen,0.3207647605744462
25,25181,Cubrial,149.0,23320.0,Moyen,0.01710293706832818
72,72187,Marigné-Laillé,1609.0,21140.0,Très faible,0.19726282659087846
14,14380,Loucelles,187.0,25320.0,Élevé,0.020124050391734323
60,60399,Le Mesnil-Saint-Firmin,251.0,21460.0,Faible,0.030484580626331408
12,12091,Drulhe,455.0,21790.0,Faible,0.05472263771432635
14,14181,Cormelles-le-Royal,5170.0,23050.0,Moyen,0.5984414820709284
32,32432,Seysses-Savès,246.0,24240.0,Moyen,0.027425755365763763
42,42043,Chamboeuf,1797.0,27920.0,Élevé,0.17663575918179597
28,28067,Cernay,86.0,,,
19,19042,Chanteix,635.0,24250.0,Moyen,0.07077136123888492
03,03073,Chemilly,605.0,23070.0,Moyen,0.06998701030248397
33,33010,Arcins,546.0,24010.0,Moyen,0.0613219757826472
41,41154,Morée,1078.0,22150.0,Faible,0.12825937372175983
974,974414,Saint-Louis,53935.0,,,
62,62335,Fillièvres,513.0,20580.0,Très faible,0.06392345418550903
50,50552,Saint-Sébastien-de-Raids,329.0,21640.0,Faible,0.03974558563600665
79,79061,Celles-sur-Belle,3858.0,22510.0,Faible,0.45404218789672146
66,66127,Opoul-Périllos,1202.0,21250.0,Très faible,0.14689079137629749
06,06116,Saint-Auban,213.0,21340.0,Faible,0.025961012255099097
33,33235,Lavazan,229.0,20690.0,Très faible,0.028444730473953742
88,88399,Le Roulier,210.0,23740.0,Moyen,0.023788632604920958
80,80690,Rumigny,633.0,28720.0,Élevé,0.06040527458769083
09,09113,Ercé,576.0,18920.0,Très faible,0.0752013308763447
64,64306,Lahourcade,703.0,25390.0,Élevé,0.07547710837880049
69,69215,Saint-Julien,902.0,27530.0,Élevé,0.08992296703044791
85,85278,Saint-Vincent-sur-Jard,1463.0,24630.0,Moyen,0.16105983293786774
23,23221,Saint-Merd-la-Breuille,193.0,19780.0,Très faible,0.02460266556030454
39,39028,Aumont,458.0,22920.0,Moyen,0.053228176736830043
2A,2A163,Monacia-d'Aullène,554.0,22110.0,Faible,0.06599381085739663
17,17344,Saint-Hilaire-de-Villefranche,1339.0,21420.0,Faible,0.1628169152572321
61,61484,Le Theil,3369.0,21690.0,Faible,0.4063957721861337
30,30146,Lédignan,1502.0,20570.0,Très faible,0.18721374246850495
43,43054,Chanaleilles,172.0,19430.0,Très faible,0.022141495638478965
59,59503,Robersart,204.0,20520.0,Très faible,0.025463730893592967
72,72160,Lavernat,585.0,22340.0,Faible,0.0692042725192886
973,973310,Roura,3409.0,,,
40,40170,Maillères,231.0,23300.0,Moyen,0.026531853402779568
72,72255,Rouessé-Vassé,792.0,21210.0,Très faible,0.09690017727521312
54,54292,Lamath,182.0,23680.0,Moyen,0.02065596077538685
78,78380,Maule,6024.0,29730.0,Élevé,0.5530414001230324
54,54578,Villers-lès-Nancy,14761.0,26760.0,Élevé,1.5123109837380633
70,70460,Saint-Bresson,423.0,21050.0,Très faible,0.051996122014107735
33,33510,Semens,224.0,23170.0,Moyen,0.025832246781444967
67,67412,Rossfeld,1030.0,25940.0,Élevé,0.1085544563806836
28,28013,Aunay-sous-Auneau,1537.0,25610.0,Élevé,0.1638067819120237
26,26168,Lus-la-Croix-Haute,526.0,19400.0,Très faible,0.06776835107923025
53,53012,Athée,460.0,23410.0,Moyen,0.052652603673079876
65,65422,Séron,335.0,22530.0,Faible,0.03940162552472845
89,89360,Saint-Maurice-le-Vieil,372.0,24200.0,Moyen,0.041526435079266545
60,60363,Lierville,221.0,27690.0,Élevé,0.02190536585703138
08,08438,Taizy,103.0,23270.0,Moyen,0.01184129733377049
33,33005,Andernos-les-Bains,12472.0,27410.0,Élevé,1.248734583476594
42,42147,Montbrison,16064.0,22210.0,Faible,1.9078236715945398
36,36161,Le Pont-Chrétien-Chabenet,950.0,19670.0,Très faible,0.12147581355736196
91,91540,Saint-Chéron,5220.0,26980.0,Élevé,0.5306886889581699
22,22047,Corlay,916.0,20600.0,Très faible,0.11407445156307686
13,13203,Marseille 3e  Arrondissement,53115.0,13530.0,Très faible,7.960868589825473
88,88314,Morizécourt,96.0,24680.0,Moyen,0.010551312487043423
31,31375,Montesquieu-Volvestre,3096.0,21660.0,Faible,0.3737972797513642
70,70438,Ray-sur-Saône,213.0,24770.0,Élevé,0.023342004254069976
63,63235,Montcel,551.0,24970.0,Élevé,0.05998732451605013
28,28375,Serville,364.0,25130.0,Élevé,0.03941987207987598
49,49099,Cholet,53936.0,21960.0,Faible,6.4539882325822155
13,13205,Marseille 5e  Arrondissement,45449.0,20740.0,Très faible,5.637201158654674
67,67502,Uttenhoffen,212.0,24970.0,Élevé,0.02308042249982328
55,55414,Rancourt-sur-Ornain,180.0,23470.0,Moyen,0.020564477064706085
60,60260,Fresnoy-la-Rivière,675.0,26720.0,Élevé,0.06925266711545593
43,43028,Bessamorel,464.0,23840.0,Moyen,0.05239521611716767
40,40169,Maillas,126.0,19150.0,Très faible,0.01634640406276119
72,72281,Saint-Georges-du-Rosay,449.0,21660.0,Faible,0.05421026440838582
17,17133,Cravans,869.0,21200.0,Très faible,0.10635217962442878
60,60575,Sainte-Geneviève,3450.0,22910.0,Moyen,0.40107828150281405
41,41212,Saint-Gervais-la-Forêt,3159.0,25540.0,Élevé,0.3374651979940582
80,80056,Bavelincourt,96.0,,,
66,66149,Prades,6124.0,19230.0,Très faible,0.7927308729775879
62,62909,Ytres,431.0,20560.0,Très faible,0.053736570931530156
06,06125,Saint-Martin-d'Entraunes,153.0,,,
43,43193,Saint-Hilaire,160.0,20850.0,Très faible,0.019782276999245903
45,45056,Bromeilles,317.0,24190.0,Moyen,0.03539813774697441
05,05059,La Freissinouse,944.0,24840.0,Élevé,0.10321312687777039
64,64023,Angaïs,905.0,26980.0,Élevé,0.09200637231937618
32,32185,Lalanne-Arqué,148.0,21180.0,Très faible,0.01812352532972375
69,69134,Moiré,233.0,30920.0,Élevé,0.020396924218420064
60,60310,Herchies,601.0,24970.0,Élevé,0.06543082038864996
28,28004,Allonnes,314.0,23830.0,Moyen,0.03546836368319057
76,76418,Maulévrier-Sainte-Gertrude,1035.0,23170.0,Moyen,0.1193588188339087
54,54473,Saint-Firmin,288.0,24440.0,Moyen,0.03190171779350702
89,89222,Levis,220.0,20850.0,Très faible,0.027200630873963114
11,11215,Malves-en-Minervois,871.0,23170.0,Moyen,0.10044592386892219
35,35027,Boisgervilly,1756.0,22750.0,Faible,0.2051502137220797
69,69152,Pierre-Bénite,10515.0,21270.0,Très faible,1.2842350309846509
79,79147,Largeasse,740.0,20010.0,Très faible,0.09372133341615048
46,46111,Fourmagnac,175.0,23350.0,Moyen,0.020068522073613433
02,02403,Landifay-et-Bertaignemont,255.0,18960.0,Très faible,0.03325569105072201
34,34295,Saussan,1783.0,26260.0,Élevé,0.18586980660901353
70,70098,Brotte-lès-Luxeuil,202.0,22060.0,Faible,0.024098931585976105
26,26032,La Baume-Cornillane,453.0,25110.0,Élevé,0.04909072554731503
70,70198,Dampierre-sur-Salon,1242.0,22720.0,Faible,0.14523411888201804
03,03085,Coulandon,637.0,25030.0,Élevé,0.06921312693799477
42,42323,Veauche,8992.0,24910.0,Élevé,0.9808923608782943
83,83113,Saint-Julien,2394.0,22610.0,Faible,0.28088804350675056
88,88149,Dommartin-lès-Vallois,53.0,,,
40,40218,Parleboscq,471.0,21660.0,Faible,0.05686644662884126
91,91408,Moigny-sur-École,1279.0,30040.0,Élevé,0.11599897918518019
62,62033,Annay,4517.0,20740.0,Très faible,0.5602595796088619
61,61396,Saint-Germain-de-Martigny,82.0,,,
62,62661,Bouin-Plumoison,509.0,20300.0,Très faible,0.06393592923696549
76,76172,La Chapelle-sur-Dun,161.0,26080.0,Élevé,0.01688741980006298
22,22026,Calorguen,729.0,22070.0,Faible,0.08694476358231014
95,95422,Montgeroult,338.0,30260.0,Élevé,0.030388364999580947
51,51447,Prosnes,481.0,26750.0,Élevé,0.04929720915762898
21,21164,Chazilly,145.0,22780.0,Faible,0.016924486475942257
76,76204,Cropus,255.0,22050.0,Faible,0.03043105978775524
70,70014,Amblans-et-Velotte,414.0,21450.0,Faible,0.050296181166069806
18,18250,Serruelles,67.0,,,
18,18227,Sainte-Montaine,167.0,22310.0,Faible,0.019773709363331837
71,71384,Saint-Ambreuil,519.0,25140.0,Élevé,0.05618720158574594
61,61351,Roiville,134.0,19110.0,Très faible,0.017403485434451835
51,51329,Loivre,1409.0,26610.0,Élevé,0.1451141361313721
88,88003,Aingeville,61.0,,,
2A,2A130,Grosseto-Prugna,3349.0,26630.0,Élevé,0.34467631545363214
21,21057,Beire-le-Fort,352.0,25120.0,Élevé,0.038132934300315
33,33171,Fossès-et-Baleyssac,226.0,21270.0,Très faible,0.027602198478604952
72,72277,Saint-Denis-des-Coudrais,113.0,24030.0,Moyen,0.012683076524290005
54,54320,Loisy,324.0,25110.0,Élevé,0.03511124741132465
51,51613,Verzenay,1015.0,28360.0,Élevé,0.09816825908619334
60,60641,Tracy-le-Mont,1707.0,25200.0,Élevé,0.18443352669046512
19,19225,Saint-Merd-de-Lapleau,180.0,20700.0,Très faible,0.022351850816486312
63,63107,Chavaroux,523.0,26110.0,Élevé,0.05480164637355064
65,65180,Fréchet-Aure,15.0,,,
59,59667,Zermezeele,238.0,23600.0,Moyen,0.027079895318487875
29,29225,Pouldreuzic,2143.0,22120.0,Faible,0.25520248612346613
69,69259,Vénissieux,66363.0,17140.0,Très faible,9.087668471429494
07,07111,Juvinas,180.0,20660.0,Très faible,0.022377661267775555
39,39559,La Vieille-Loye,393.0,23680.0,Moyen,0.04460325596003864
59,59342,Lez-Fontaine,227.0,23880.0,Moyen,0.025600454589727942
55,55492,Sommedieue,974.0,19890.0,Très faible,0.12377652850700609
59,59340,Leffrinckoucke,4124.0,23390.0,Moyen,0.47233771120600887
33,33529,La Teste-de-Buch,26556.0,24540.0,Moyen,2.932084473425777
